Chionopsyche,797
Chirocentrus,435
Chirocephalus,797
Chirodactylus,435
Chiroderma,96
Chirolophis,435
Chiromantis,352
Chiromyscus,90
Chironax,96
Chironectes,159
Chironemus,435
Chironephthya,824
Chironex,824
Chironia,1496
Chironomidae,797
Chironominae,797
Chironomus,797
Chiropotes,43.2
Chiropsalmus,824
Chirostoma,435
Chirostomias,435
Chirostylus,797
Chiroteuthis,797
Chiroxiphia,312
Chisocheton,1496
Chitala,435
Chitiniphilus,4290
Chitinophaga,4290
Chitonotus,435
Chitoria,797
Chitra,312
Chlaenius,797
Chlainomonas,1496
Chlamydastis,797
Chlamydera,312
Chlamydia,4290
Chlamydomonas,1496
Chlamydophila,4290
Chlamydosaurus,312
Chlamydoselachus,473
Chlamydotis,312
Chlamys,797
Chlenias,797
Chlenomorpha,797
Chliara,797
Chlidanthus,1496
Chlidonias,312
Chloephaga,312
Chloracidobacterium,4290
Chloraea,1496
Chloranthelia,1496
Chloranthus,1496
Chlorarachnion,1660
Chlorella,1496
Chloreuptychia,797
Chloriola,797
Chloris,1496
Chlorobaculum,4290
Chlorobium,4290
Chlorocebus,29.44
Chloroceryle,312
Chlorocharis,312
Chlorochlamys,797
Chlorochrysa,312
Chlorochytrium,1496
Chlorociboria,1105
Chlorocichla,312
Chloroclanis,797
Chloroclysta,797
Chlorococcum,1496
Chlorodesmis,1496
Chlorodiella,797
Chloroflexus,4290
Chlorogalum,1496
Chlorogloeopsis,4290
Chlorogonium,1496
Chloroherpeton,4290
Chlorokybus,1496
Chloromonas,1496
Chloropaschia,797
Chlorophanes,312
Chlorophthalmus,435
Chlorophyceae,1496
Chlorophyllum,1105
Chlorophyta,1496
Chlorophytum,1496
Chloropidae,797
Chloroplaga,797
Chloropsis,312
Chloropteryx,797
Chlorornis,312
Chlorosarcinopsis,1496
Chloroscombrus,435
Chlorosea,797
Chlorospingus,312
Chlorostilbon,312
Chlorostoma,797
Chlorurus,435
Chlosyne,797
Chnoospora,1768
Choanoflagellida,1023
Choaspes,797
Chodsigoa,96
Choeras,797
Choerodon,435
Choeroniscus,96
Choerophryne,352
Choisya,1496
Choloepus,105
Chologaster,435
Chondestes,312
Chondracris,797
Chondria,1660
Chondrilla,1496
Chondrina,797
Chondrodactylus,312
Chondrodendron,1496
Chondrohierax,312
Chondromyces,4290
Chondrophycus,1660
Chondrosia,951.8
Chondrostega,797
Chondrostereum,1105
Chondrostoma,435
Chondrus,1660
Chone,797
Chonerhinos,435
Chorda,1768
Chordaria,1768
Chordeiles,312
Chordodes,797
Chorebus,797
Choreutidae,797
Choreutis,797
Choricystis,1496
Chorilia,797
Chorismus,797
Chorispora,1496
Choristocarpus,1768
Choristoneura,797
Choristylis,1496
Chorizanthe,1496
Chorocaris,797
Choromytilus,797
Chorthippus,797
Chortoicetes,797
Chortophaga,797
Chostonectes,797
Christensenia,1496
Christinus,312
Christolea,1496
Chroicocephalus,312
Chromatiaceae,4290
Chromatomyia,797
Chromera,1768
Chromerida,1768
Chromidotilapia,435
Chromis,435
Chromobacterium,4290
Chromobotia,435
Chromochloris,1496
Chromodoris,797
Chromohalobacter,4290
Chromolepis,1496
Chromulina,1768
Chronoxenus,797
Chroococcidiopsis,4290
Chroococcus,4290
Chroodactylon,1660
Chroomonas,1768
Chrosomus,435
Chrotogale,96
Chrotopterus,96
Chrysactinia,1496
Chrysanthemoides,1496
Chrysanthemum,1496
Chrysaora,824
Chrysaster,797
Chrysauginae,797
Chrysemys,312
Chryseobacterium,4290
Chrysichthys,435
Chrysiptera,435
Chrysiridia,797
Chrysis,797
Chrysobalanus,1496
Chrysoblephus,435
Chrysocharis,797
Chrysochir,435
Chrysochloris,105
Chrysochraon,797
Chrysochroa,797
Chrysochromulina,1768
Chrysochus,797
Chrysoclista,797
Chrysocolaptes,312
Chrysocraspeda,797
Chrysocyon,96
Chrysodeixis,797
Chrysodidymus,1768
Chrysoesthia,797
Chrysoexorista,797
Chrysoglossa,797
Chrysogorgia,824
Chrysograpta,797
Chrysolampis,312
Chrysolepis,1496
Chrysolina,797
Chrysolophus,312
Chrysomantis,797
Chrysomela,797
Chrysomma,312
Chrysomphalus,797
Chrysomus,312
Chrysomya,797
Chrysomyxa,1105
Chrysonoma,797
Chrysopa,797
Chrysopathes,824
Chrysoperla,797
Chrysophyceae,1768
Chrysophyllum,1496
Chrysoplectrum,797
Chrysopogon,1496
Chrysoporthe,1105
Chrysosplenium,1496
Chrysosporium,1105
Chrysotachina,797
Chrysoteuchia,797
Chrysothemis,1496
Chrysothlypis,312
Chrysotoxum,797
Chrysotropia,797
Chrysotus,797
Chrysuronia,312
Chtenopteryx,797
Chthamalus,797
Chthonerpeton,352
Chthoniobacter,4290
Chthonomonas,4290
Chuanchia,435
Chunga,312
Chuquiraga,1496
Chusquea,1496
Chydaekata,797
Chydoridae,797
Chydorus,797
Chyliza,797
Chymomyza,797
Chysis,1496
Chytonidia,797
Chytonix,797
Chytranthus,1496
Chytriomyces,1105
Chytroglossa,1496
Ciboria,1105
Cibotium,1496
Cibyra,797
Cicada,797
Cicadellidae,797
Cicadidae,797
Cicendia,1496
Cicer,1496
Cichla,435
Cichlasoma,435
Cichlherminia,312
Cichorium,1496
Cicindela,797
Cicinnus,797
Cicoencyrtus,797
Ciconia,312
Cicurina,797
Cicuta,1496
Cidaria,797
Ciidae,797
Ciliata,1768
Cilix,797
Cimex,797
Cimicodes,797
Cinachyrella,951.8
Cinara,797
Cinchona,1496
Cincinnatia,797
Cinclidium,1496
Cinclidotus,1496
Cinclocerthia,312
Cinclodes,312
Cinclosoma,312
Cinclus,312
Cinetodus,435
Cinna,1496
Cinnamodendron,1496
Cinnamomum,1496
Cinnyricinclus,312
Cinnyris,312
Cinygmula,797
Ciona,676
Cionus,797
Cipadessa,1496
Cipura,1496
Circaea,1496
Circaeaster,1496
Circaetus,312
Circe,797
Circellium,797
Circotettix,797
Circulifer,797
Circulifolium,1496
Circus,312
Cirolanides,797
Cirratulidae,797
Cirratulus,797
Cirrhilabrus,435
Cirrhinus,435
Cirrhipathes,824
Cirrhitichthys,435
Cirrhitus,435
Cirriemblemaria,435
Cirripathes,824
Cirripectes,435
Cirriphyllum,1496
Cirrochroa,797
Cirrospilus,797
Cirsium,1496
Cirsodes,797
Cischweinfia,1496
Cissampelopsis,1496
Cissampelos,1496
Cisseps,797
Cissia,797
Cissopis,312
Cissus,1496
Cistanche,1496
Cistanthe,1496
Cisticola,312
Cistopus,797
Cistothorus,312
Cistugo,96
Cistus,1496
Cisurgus,797
Citeromyces,1105
Cithaerias,797
Citharexylum,1496
Citharichthys,435
Citharinus,435
Citharoides,435
Citharus,435
Citheronia,797
Citheronioides,797
Citreicella,4290
Citrobacter,4290
Citromicrobium,4290
Citropsis,1496
Citrullus,1496
Citrus,1496
Cittarium,797
Civet,96
Civettictis,96
Cladia,1105
Cladiella,824
Cladium,1496
Cladobotryum,1105
Cladomnion,1496
Cladonema,824
Cladonia,1105
Cladopelma,797
Cladophialophora,1105
Cladophora,1496
Cladopus,1496
Cladosporium,1105
Cladostephus,1768
Cladostigma,1496
Cladotanytarsus,797
Claea,435
Clangula,312
Clanis,797
Claravis,312
Clarias,435
Clariger,435
Clarina,797
Clarkcoma,684
Clarkia,1496
Claroideoglomus,1105
Clarotes,435
Clasmatodon,1496
Clathria,951.8
Clathrina,951.8
Claudius,312
Clausena,1496
Clausia,1496
Clausocalanus,797
Clava,824
Clavariopsis,1105
Clavelina,676
Clavibacter,4290
Claviceps,1105
Clavicipitaceae,1105
Clavispora,1105
Clavularia,824
Claytonia,1496
Cleidogona,797
Cleistachne,1496
Cleistes,1496
Cleistesiopsis,1496
Cleisthenes,435
Cleistogenes,1496
Cleithracara,435
Clematis,1496
Clematoclethra,1496
Clemensia,797
Clemmys,312
Cleomantes,797
Cleome,1496
Cleonymus,797
Cleora,797
Clepsicosma,797
Clepsis,797
Clepticus,435
Clermontia,1496
Clerodendranthus,1496
Clerodendron,1496
Clerodendrum,1496
Cleruchoides,797
Clethra,1496
Clethrophora,797
Cletopsyllidae,797
Clevelandia,435
Cleyera,1496
Clibadium,1496
Clibanarius,797
Clibanornis,312
Clidemia,1496
Cliffortia,1496
Climacium,1496
Climacteris,312
Cliniodes,797
Clinocottus,435
Clinopodium,1496
Clinostomum,824
Clinostomus,435
Clinotarsus,352
Clintonia,1496
Clinus,435
Clio,797
Cliona,951.8
Clione,797
Clioperla,797
Clistoabdominalis,797
Clistobothrium,824
Clitarchus,797
Clithon,797
Clito,797
Clitocybe,1105
Clitopilus,1105
Clitoria,1496
Clivia,1496
Cloacibacillus,4290
Cloeodes,797
Clogmia,797
Clonophis,312
Clonorchis,824
Clonostachys,1105
Clossiana,797
Clostera,797
Closterium,1496
Closterocerus,797
Closteromerus,797
Clostridia,4290
Clostridiaceae,4290
Clostridiales,4290
Clostridium,4290
Clover,1496
Clovia,797
Clowesia,1496
Clubiona,797
Clunio,797
Clupanodon,435
Clupea,435
Clupeichthys,435
Clupeidae,435
Clupeoides,435
Clupeonella,435
Clupisoma,435
Clusia,1496
Clutia,1496
Clymenella,797
Clymenia,1496
Clypeaster,684
Clypeodytes,797
Clytia,824
Clytie,797
Clytomyias,312
Cnaphalocrocis,797
Cnemaspis,312
Cnemidophorus,312
Cnemophilus,312
Cnemoscopus,312
Cnemotriccus,312
Cneorum,1496
Cnephalocotes,797
Cnephasia,797
Cnephia,797
Cnesterodon,435
Cnethodonta,797
Cnicothamnus,1496
Cnipodectes,312
Cnipsus,797
Cobaea,1496
Cobalopsis,797
Cobalus,797
Cobananthus,1496
Cobanus,797
Cobetia,4290
Cobitis,435
Coboldia,797
Cobubatha,797
Coccidioides,1105
Coccinella,797
Coccinia,1496
Coccoceras,1496
Coccocypselum,1496
Coccoloba,1496
Coccomyxa,1496
Cocconotus,797
Coccorchestes,797
Coccorella,435
Coccothraustes,312
Coccotrema,1105
Coccotropsis,435
Coccotrypes,797
Coccotylus,1660
Cocculina,797
Cocculus,1496
Coccus,797
Coccyzus,312
Cochlearia,1496
Cochlearius,312
Cochlefelis,435
Cochliobolus,1105
Cochliomyia,797
Cochliopodium,1480
Cochlospermum,1496
Cochranella,352
Cocksfoot,1496
Cocos,1496
Cocytia,797
Cocytius,797
Codakia,797
Codatractus,797
Coddia,1496
Codiaeum,1496
Codium,1496
Codoma,435
Codon,1496
Codonanthe,1496
Codonopsis,1496
Codonorchis,1496
Codosiga,1023
Codringtonia,797
Codriophorus,1496
Coeliades,797
Coeligena,312
Coeliopsis,1496
Coelioxoides,797
Coelioxys,797
Coelodonta,96
Coelognathus,312
Coelogyne,1496
Coelomactra,797
Coelomomyces,1105
Coelopa,797
Coelophrys,435
Coelopoeta,797
Coelops,96
Coelorhyncidia,797
Coelorinchus,435
Coelostoma,797
Coelotilapia,435
Coelus,797
Coenagrionidae,797
Coendou,90
Coenipeta,797
Coenobela,797
Coenobita,797
Coenocorypha,312
Coenonympha,797
Coenophlebia,797
Coenopoeus,797
Coenosia,797
Coequosa,797
Coereba,312
Coeruleotaygetis,797
Coespeletia,1496
Coesyra,797
Coffea,1496
Coffee,1496
Cogia,797
Coilia,435
Coincya,1496
Coitocaecum,824
Coix,1496
Cola,1496
Colacium,1660
Colaphellus,797
Colaptes,312
Colastomion,797
Colax,797
Colchicum,1496
Coleataenia,1496
Coleobothrus,797
Coleochaete,1496
Coleodactylus,312
Coleofasciculus,4290
Coleomegilla,797
Coleonyx,312
Coleophoma,1105
Coleophora,797
Coleoptera,797
Coleotechnites,797
Coleps,1768
Coleura,96
Coleus,1496
Colias,797
Colibri,312
Colinus,312
Colisa,435
Colistium,435
Colius,312
Colla,797
Collema,1105
Colletes,797
Colletotrichum,1105
Collichthys,435
Colliguaja,1496
Collimonas,4290
Collinias,797
Collinsa,797
Collinsella,4290
Collinsia,1496
Collinsonia,1496
Collocalia,312
Collomena,797
Collomia,1496
Collozoum,1660
Colluricincla,312
Colobochyla,797
Colobosaura,312
Colobura,797
Colobus,29.44
Colocasia,1496
Colocasiomyia,797
Coloceras,797
Coloconger,435
Cologania,1496
Cololabis,435
Cololejeunea,1496
Colomesus,435
Colomys,90
Colonia,312
Colopus,312
Colorado,1496
Colossendeis,797
Colossoma,435
Colostethus,352
Colotis,797
Colotois,797
Colpomenia,1768
Colponema,1768
Colpoon,1496
Colpophyllia,824
Colpothrinax,1496
Colpotus,797
Coluber,312
Columba,312
Columbicola,797
Columbina,312
Columellia,1496
Columnea,1496
Colwellia,4290
Colymbetes,797
Colysis,1496
Comachara,797
Comaclinium,1496
Comamonas,4290
Comandra,1496
Comarum,1496
Comaserica,797
Combretum,1496
Comephorus,435
Comibaena,797
Comitas,797
Commelina,1496
Commensalibacter,4290
Commersonia,1496
Commiphora,1496
Comodica,797
Comospermum,1496
Comparettia,1496
Compsoctena,797
Compsoneura,1496
Compsoneuria,797
Compsophis,312
Compsopogon,1660
Compsura,435
Conandron,1496
Conanthalictus,797
Conanthera,1496
Concana,797
Conceveiba,1496
Conchidium,1496
Concholepas,797
Conchostraca,797
Conchylodes,797
Concoctio,797
Condaminea,1496
Condate,797
Condica,797
Condocerus,797
Condylura,96
Conepatus,96
Conexibacter,4290
Conga,797
Congea,1496
Conger,435
Congochromis,435
Congogradus,435
Congolacerta,312
Congolapia,435
Congregibacter,4290
Conicera,797
Conicosia,1496
Conidiobolus,1105
Coniophanes,312
Coniophora,1105
Conioptilon,312
Coniosporium,1105
Coniothyrium,1105
Conirostrum,312
Conium,1496
Connarus,1496
Connochaetes,96
Conocara,435
Conocarpus,1496
Conocephalini,797
Conocephalum,1496
Conocephalus,797
Conodon,435
Conogethes,797
Conolophia,797
Conolophus,312
Conopea,797
Conopholis,1496
Conophthorus,797
Conopomorpha,797
Conopophaga,312
Conostigmus,797
Conostoma,312
Conostylis,1496
Conotrachelus,797
Conradina,1496
Conraua,352
Conringia,1496
Consolea,1496
Consolida,1496
Constancea,1496
Consul,797
Contarinia,797
Contia,312
Contopus,312
Contracaecum,797
Conus,797
Convallaria,1496
Convoluta,684
Convolutriloba,684
Convolvulaceae,1496
Convolvulus,1496
Conyza,1496
Cookeolus,435
Cooperia,797
Copadichromis,435
Copaifera,1496
Copaxa,797
Copelatus,797
Copella,435
Copeoglossum,312
Copepoda,797
Copera,797
Copernicia,1496
Cophixalus,352
Cophosaurus,312
Cophyla,352
Copidapha,797
Copidoris,797
Copidosoma,797
Copilia,797
Copiopteryx,797
Copitarsia,797
Copivaleria,797
Coprinellus,1105
Coprinopsis,1105
Coprinus,1105
Copris,797
Coprobacillus,4290
Coprobacter,4290
Coprococcus,4290
Copromorphidae,797
Coprophanaeus,797
Coprothermobacter,4290
Coprotinia,1105
Copsychus,312
Coptera,797
Coptis,1496
Coptocorynus,797
Coptodon,435
Coptopteryx,797
Coptorhynchus,797
Coptosoma,797
Coptosperma,1496
Coptotermes,797
Coptotriche,797
Coquillettidia,797
Coracias,312
Coracina,312
Coracistis,797
Coracopsis,312
Coragyps,312
Coraliomargarita,4290
Corallianassa,797
Corallina,1660
Corallinales,1660
Coralliozetus,435
Corallium,824
Corallococcus,4290
Corallomycetella,1105
Corallomyxa,1660
Corallophila,1660
Corallorhiza,1496
Corallus,312
Coranus,797
Corbichonia,1496
Corbicula,797
Corchoropsis,1496
Corchorus,1496
Corcorax,312
Corculum,797
Corcyra,797
Cordalia,797
Cordia,1496
Cordulegaster,797
Cordyceps,1105
Cordyline,1496
Cordylochernes,797
Cordylophora,824
Cordylosaurus,312
Cordylus,312
Coreana,797
Coregonus,435
Coreius,435
Coremagnatha,797
Coreoleuciscus,435
Coreoperca,435
Coreopsis,1496
Corethrella,797
Corethron,1768
Coreura,797
Corgatha,797
Coriandrum,1496
Coriaria,1496
Coridius,797
Coriobacteriaceae,4290
Coriobacterium,4290
Coriolopsis,1105
Coris,1496
Cormobates,312
Cormocephalus,797
Cormura,96
Cormus,1496
Cornopteris,1496
Cornus,1496
Cornutia,1496
Corokia,1496
Coronella,312
Coronidia,797
Coronis,797
Coronocyclus,797
Corophium,797
Correa,1496
Correbidia,797
Correlophus,312
Corrigiola,1496
Corsinia,1496
Corsomyza,797
Cortaderia,1496
Corticarina,797
Corticea,797
Corticium,1105
Cortinarius,1105
Corucia,312
Corumbataia,435
Corvomeyenia,951.8
Corvus,312
Coryanthes,1496
Corydalus,797
Corydoras,435
Corylopsis,1496
Corylus,1496
Corymbia,1496
Corymbium,1496
Corymorpha,824
Corynactis,824
Corynebacterium,4290
Corynespora,1105
Corynis,797
Corynocarpus,1496
Corynoneura,797
Corynophlaea,1768
Corynorhinus,96
Corynotheca,1496
Corynura,797
Coryogalops,435
Coryphaena,435
Coryphaenoides,435
Coryphagrion,797
Coryphistera,312
Coryphoblennius,435
Coryphopterus,435
Coryphospingus,312
Corythaeola,312
Corythaixoides,312
Corythalia,797
Corythoichthys,435
Corythomantis,352
Corythophora,1496
Corythopis,312
Corythucha,797
Corytophanes,312
Coscaga,797
Coscinasterias,684
Coscinia,797
Coscinium,1496
Coscinodiscus,1768
Coscoroba,312
Cosmarium,1496
Cosmibuena,1496
Cosmiotes,797
Cosmochilus,435
Cosmoderes,797
Cosmopepla,797
Cosmopterix,797
Cosmos,1496
Cosmoscarta,797
Cosmosoma,797
Cosmospora,1105
Cossedia,797
Cossidae,797
Cossula,797
Cossus,797
Cossypha,312
Costacallista,797
Costaconvexa,797
Costaria,1768
Costelytra,797
Costesia,1496
Costus,1496
Cotana,797
Cotesia,797
Cotinga,312
Cotoneaster,1496
Cottea,1496
Cottiusculus,435
Cotton,1496
Cottonia,1496
Cottoperca,435
Cottunculus,435
Cottus,435
Coturnicops,312
Coturnix,312
Cotyledon,1496
Cotylopus,435
Coua,312
Couchioplanes,4290
Couepia,1496
Couesius,435
Couratari,1496
Couroupita,1496
Courtella,797
Coussarea,1496
Coutarea,1496
Cowpea,1496
Coxiella,4290
Cracticus,312
Craesus,797
Crambe,1496
Crambidae,797
Crambinae,797
Crambus,797
Cramptonomyia,797
Cranberry,1496
Cranchia,797
Crane,312
Crangon,797
Crangonyx,797
Cranichis,1496
Craniella,951.8
Cranioleuca,312
Craniophora,797
Cranoglanis,435
Craseonycteris,96
Craspedacusta,824
Crassicutis,824
Crassocephalum,1496
Crassostrea,797
Crassula,1496
Crataegus,1496
Cratera,824
Craterispermum,1496
Craterocephalus,435
Craterolophus,824
Crateromorpha,951.8
Craterostigma,1496
Craterostigmus,797
Cratogeomys,90
Cratoneuron,1496
Cratoneuropsis,1496
Cratoptera,797
Cratopus,797
Cratoxylum,1496
Craugastor,352
Crax,312
Creagrus,312
Creagrutus,435
Creatonotos,797
Creatophora,312
Cremastobombycia,797
Cremastosperma,1496
Cremastra,1496
Crematogaster,797
Cremnochorites,435
Crenadactylus,312
Crenicara,435
Crenicichla,435
Crenimugil,435
Crenobia,824
Crenothrix,4290
Crenuchus,435
Creolimax,1023
Creonpyge,797
Creontiades,797
Creophilus,797
Crepidium,1496
Crepidomanes,1496
Crepidula,797
Crepipatella,797
Crepis,1496
Cressa,1496
Cressida,797
Creteuchiloglanis,435
Creurgops,312
Criblamydia,4290
Cribrarula,797
Cricetidae,90
Cricetomys,90
Cricetulus,90
Cricetus,90
Cricosaura,312
Cricotopus,797
Cricula,797
Crinalium,4290
Crinia,352
Crinifer,312
Criniger,312
Crinipellis,1105
Crinodendron,1496
Crinodes,797
Crinopteryx,797
Crinum,1496
Crioceris,797
Criocoris,797
Crisicoccus,797
Crispiloba,1496
Cristaria,797
Cristatella,797
Crithidia,1660
Crithmum,1496
Crithopsis,1496
Crithote,797
Critogaster,797
Critonia,1496
Crocallis,797
Crocanthes,797
Croceibacter,4290
Crocidolomia,797
Crocidura,96
Crocodylus,312
Crocosphaera,4290
Crocothemis,797
Crocus,1496
Crocuta,96
Croizatia,1496
Cromeria,435
Cromileptes,435
Cromobergia,797
Cronartium,1105
Cronobacter,4290
Cronquistia,1496
Croomia,1496
Cropia,797
Crossaster,684
Crossobamon,312
Crossocheilus,435
Crossodactylodes,352
Crossodactylus,352
Crossogaster,797
Crossopteryx,1496
Crossoptilon,312
Crossorhombus,435
Crossosoma,1496
Crotalaria,1496
Crotalus,312
Crotaphatrema,352
Crotaphopeltis,312
Crotaphytus,312
Croton,1496
Crotoniidae,797
Crotophaga,312
Crow,312
Cruciata,1496
Crucihimalaya,1496
Cruriraja,473
Cruziohyla,352
Cryodraco,435
Cryophis,312
Cryothenia,435
Cryphia,797
Cryphiomystis,797
Cryphiops,797
Cryphonectria,1105
Crypsicharis,797
Crypsiphona,797
Crypsis,1496
Cryptacanthodes,435
Cryptachaea,797
Cryptactites,312
Cryptarius,435
Cryptaspasma,797
Cryptasterina,684
Cryptelytrops,312
Crypteronia,1496
Crypthecodinium,1768
Crypthemichionaspis,797
Cryptinae,797
Cryptobacterium,4290
Cryptobatrachus,352
Cryptobia,1660
Cryptoblabes,797
Cryptoblepharus,312
Cryptobranchus,352
Cryptocala,797
Cryptocarya,1496
Cryptocaryon,1768
Cryptocellus,797
Cryptocentrus,435
Cryptocephalus,797
Cryptocercus,797
Cryptochelys,312
Cryptochila,1496
Cryptochloa,1496
Cryptococcus,1105
Cryptocoryne,1496
Cryptocotyle,824
Cryptodiaporthe,1105
Cryptodifflugia,1480
Cryptogramma,1496
Cryptoheros,435
Cryptolaemus,797
Cryptolithodes,797
Cryptomeria,1496
Cryptomitrium,1496
Cryptomys,90
Cryptonanus,159
Cryptopapillaria,1496
Cryptoperla,797
Cryptophagidae,797
Cryptophasa,797
Cryptophion,797
Cryptophlebia,797
Cryptopipo,312
Cryptopodium,1496
Cryptopone,797
Cryptoprocta,96
Cryptops,797
Cryptopsaras,435
Cryptopygus,797
Cryptorhynchinae,797
Cryptosiphum,797
Cryptospiza,312
Cryptosporangium,4290
Cryptosporella,1105
Cryptosporidium,1768
Cryptotaenia,1496
Cryptotermes,797
Cryptothladia,1496
Cryptotis,96
Cryptotomus,435
Cryptotympana,797
Crypturellus,312
Crypturgus,797
Crystallaria,435
Ctenidium,1496
Ctenitis,1496
Ctenocalanus,797
Ctenocella,824
Ctenocephalides,797
Ctenochaetus,435
Ctenochromis,435
Ctenodactylus,90
Ctenodrilus,797
Ctenogobiops,435
Ctenogobius,435
Ctenolabrus,435
Ctenolepisma,797
Ctenolophon,1496
Ctenolucius,435
Ctenomorpha,797
Ctenomys,90
Ctenopelmatinae,797
Ctenopharyngodon,435
Ctenophorus,312
Ctenophryne,352
Ctenoplectra,797
Ctenoplusia,797
Ctenopoma,435
Ctenopseustis,797
Ctenoptilum,797
Ctenosaura,312
Ctenotus,312
Ctenucha,797
Ctianopha,797
Ctonoxylon,797
Cualac,435
Cubaia,824
Cubatyphlops,312
Cubiceps,435
Cubitermes,797
Cubophis,312
Cubus,797
Cuclotogaster,797
Cucujus,797
Cucullanus,797
Cucullia,797
Cuculus,312
Cucumaria,684
Cucumber,1496
Cucumis,1496
Cucurbita,1496
Cuitlauzina,1496
Culaea,435
Culama,797
Culex,797
Culicicapa,312
Culicidae,797
Culicinae,797
Culicivora,312
Culicoides,797
Culiseta,797
Cullen,1496
Culoptila,797
Culter,435
Cultripalpa,797
Cumberlandia,797
Cumulopuntia,1496
Cunaxidae,797
Cuniculus,90
Cunninghamella,1105
Cunninghamia,1496
Cuon,96
Cuora,312
Cupania,1496
Cupaniopsis,1496
Cupha,797
Cuphea,1496
Cuphodes,797
Cupido,797
Cupiennius,797
Cupressus,1496
Cupriavidus,4290
Curaeus,312
Curatella,1496
Curculio,797
Curculionidae,797
Curcuma,1496
Curetis,797
Curimatopsis,435
Cursorius,312
Curtisia,1496
Curtobacterium,4290
Curtonotum,797
Curtos,797
Curvibacter,4290
Curvularia,1105
Cuscuta,1496
Cuspidatula,1496
Cussonia,1496
Cuterebra,797
Cuthona,797
Cutia,312
Cutleria,1768
Cutthroat,312
Cuttsia,1496
Cyamopsis,1496
Cyamus,797
Cyana,797
Cyanagraea,797
Cyananthus,1496
Cyanastrum,1496
Cyanea,824
Cyanella,1496
Cyanerpes,312
Cyanidiales,1660
Cyanidioschyzon,1660
Cyanidium,1660
Cyaniris,797
Cyanistes,312
Cyanixia,1496
Cyanobacterium,4290
Cyanobium,4290
Cyanochen,312
Cyanocitta,312
Cyanocompsa,312
Cyanocorax,312
Cyanolanius,312
Cyanoliseus,312
Cyanolophocolea,1496
Cyanolyca,312
Cyanomitra,312
Cyanonectria,1105
Cyanophora,1660
Cyanopica,312
Cyanoplax,797
Cyanopsitta,312
Cyanoptila,312
Cyanoramphus,312
Cyanothece,4290
Cyathea,1496
Cyathermia,797
Cyathopharynx,435
Cyathopoma,797
Cyathostegia,1496
Cyathostominae,797
Cyathostomum,797
Cyathus,1105
Cyatta,797
Cyberlindnera,1105
Cybister,797
Cycas,1496
Cyclamen,1496
Cyclanorbis,312
Cyclanthus,1496
Cyclargus,797
Cyclarhis,312
Cyclea,1496
Cyclemys,312
Cycleptus,435
Cyclestheria,797
Cyclichthys,435
Cyclidia,797
Cyclidium,1768
Cyclina,797
Cyclobacteriaceae,4290
Cyclobacterium,4290
Cyclocarya,1496
Cyclocephala,797
Cyclocheilichthys,435
Cycloclasticus,4290
Cyclodes,797
Cyclodius,797
Cyclodomorphus,312
Cycloglypha,797
Cyclolejeunea,1496
Cyclolepis,1496
Cyclomia,797
Cyclommatus,797
Cyclonaias,797
Cyclope,797
Cyclopelta,797
Cyclopeltis,1496
Cyclopes,105
Cyclophora,797
Cyclophorus,797
Cyclopodia,797
Cyclopogon,1496
Cyclopoida,797
Cyclopsetta,435
Cyclopterus,435
Cycloramphus,352
Cyclorana,352
Cyclosa,797
Cyclosemia,797
Cyclotella,1768
Cyclothone,435
Cyclotorna,797
Cyclotus,797
Cyclura,312
Cycnia,797
Cycnium,1496
Cydalima,797
Cydia,797
Cydista,1496
Cydistomyia,797
Cydonia,1496
Cydosia,797
Cyema,435
Cygnodraco,435
Cygnus,312
Cylas,797
Cylicocyclus,797
Cylicostephanus,797
Cylindera,797
Cylindrocarpon,1105
Cylindrocladiella,1105
Cylindrocladium,1105
Cylindrocystis,1496
Cylindromyrmex,797
Cylindrophis,312
Cylindrophyllum,1496
Cylindrospermopsis,4290
Cylindrospermum,4290
Cylindrotheca,1768
Cylindrus,797
Cyllogenes,797
Cyllopsis,797
Cymaenes,797
Cymatium,797
Cymatogaster,435
Cymbaeremaeus,797
Cymbalaria,1496
Cymbidium,1496
Cymbilaimus,312
Cymbiola,797
Cymbium,797
Cymbomorpha,797
Cymbopetalum,1496
Cymbopogon,1496
Cyme,797
Cymindis,797
Cymodocea,1496
Cymophora,1496
Cymothoe,797
Cymus,797
Cynaeda,797
Cynanthus,312
Cynara,1496
Cynarina,824
Cynea,797
Cynipidae,797
Cynips,797
Cynitia,797
Cynocephalus,76
Cynodon,1496
Cynodonichthys,435
Cynoglossum,1496
Cynoglossus,435
Cynomacrurus,435
Cynometra,1496
Cynomolgus,29.44
Cynomops,96
Cynomorium,1496
Cynomya,797
Cynomys,90
Cynophalla,1496
Cynoponticus,435
Cynops,352
Cynopterus,96
Cynoscion,435
Cynosurus,1496
Cynotilapia,435
Cyornis,312
Cypa,797
Cyperus,1496
Cyphastrea,824
Cyphellophora,1105
Cyphia,1496
Cyphocharax,435
Cyphoderia,1660
Cyphoidris,797
Cyphoma,797
Cyphomyrmex,797
Cyphomyrus,435
Cyphon,797
Cyphophthalmus,797
Cyphorhinus,312
Cyphostemma,1496
Cyphotilapia,435
Cyprichromis,435
Cypridopsis,797
Cyprinella,435
Cyprinidae,435
Cyprinodon,435
Cyprinus,435
Cypripedium,1496
Cyprogenia,797
Cypselurus,435
Cypsiurus,312
Cypsnagra,312
Cyptobunus,797
Cyrenoida,797
